LAT,LON,YEAR,DOY,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,T2M_RANGE
-33.75,18.75,2023,294,16.49,13.59,15.04,16.26,9.8,83.38,3.9,99.32,8.98,4.61,125.22,11.71,3.76,123.56,5.51
-33.75,19.25,2023,294,14.54,12.54,13.54,14.76,9.48,88.15,13.67,95.93,8.27,4.12,120.97,10.32,3.55,119.54,4.96
-33.75,19.75,2023,294,13.87,12.25,13.06,14.23,9.4,90.13,18,94.83,8.14,4.39,122.96,10.1,4.09,121.49,4.95
-33.75,20.25,2023,294,14.09,12.37,13.23,14.59,9.46,89.63,23.91,94.94,8.23,4.93,125.62,10.14,4.78,124.14,5.3
-33.75,20.75,2023,294,14.7,12.64,13.67,15.44,9.58,87.89,30.58,95.49,8.23,5.54,127.08,9.98,5.38,125.65,5.8
-33.75,21.25,2023,294,15.15,12.94,14.05,16.02,9.7,87.06,29.37,96.09,7.93,6.32,129.12,9.6,6.07,127.62,6.27
-33.75,21.75,2023,294,15.34,13.13,14.23,16.12,9.8,87.11,26.96,96.43,7.62,6.47,130.9,9.32,6.12,129.2,6.28
-33.25,16.75,2023,294,16.89,14.68,15.79,17.02,10.28,86.68,0.03,101.78,13.9,4.38,142.51,16.22,5.47,141.7,0.66
-33.25,17.25,2023,294,16.5,14.44,15.47,16.12,10.12,87.52,0.04,101.73,12.98,4.33,144.78,15.34,5.21,143.94,0.73
-33.25,17.75,2023,294,16.72,14.22,15.47,15.99,9.99,85.4,0.11,101.5,10.91,4.48,144.21,13.42,4.92,143.01,2.62
-33.25,18.25,2023,294,17.51,14.07,15.79,16.88,9.97,80.93,0.61,100.73,8.41,4.84,137.93,11.08,4.82,136.17,6.09
-33.25,18.75,2023,294,17.99,13.88,15.93,17.86,10.04,77.91,2.3,98.92,6.86,5,123.91,9.45,4.91,122.09,8.9
-33.25,19.25,2023,294,14.87,12.17,13.52,15.27,9.48,84.73,7.72,93.75,7.52,4.2,120.38,9.43,4.16,119.12,7.21
-33.25,19.75,2023,294,14.09,11.69,12.89,14.65,9.3,86.1,10.78,92.31,7.94,3.92,124.47,9.86,3.65,123.12,6.99
-33.25,20.25,2023,294,14,11.54,12.77,14.75,9.24,85.84,18.56,91.99,8.23,4.14,127.82,10.14,3.95,126.39,7.21
-33.25,20.75,2023,294,14.05,11.51,12.78,15.07,9.23,85.43,28.58,91.95,8.16,4.71,129.08,9.81,4.9,127.74,7.38
-33.25,21.25,2023,294,14.82,12,13.41,15.85,9.43,84.03,28.81,93.11,7.17,5.43,133.91,8.58,5.61,132.44,7.57
-33.25,21.75,2023,294,15.65,12.4,14.03,16.51,9.55,82.11,26.93,94.39,6.6,6.14,137.76,8.25,5.98,136.11,8.52
-32.75,16.75,2023,294,16.92,15.01,15.96,16.94,10.5,88.34,0.02,101.67,13.02,5.01,148.14,15.16,6.08,147.38,0.61
-32.75,17.25,2023,294,16.72,14.82,15.77,16.29,10.37,88.49,0.02,101.61,11.46,5.69,150.52,13.55,6.83,149.76,1.13
-32.75,17.75,2023,294,17.46,14.6,16.03,16.82,10.25,83.94,0.08,101.34,8.72,6.24,150.07,10.89,7.71,148.73,3.98
-32.75,18.25,2023,294,18.71,14.26,16.49,18.34,10.14,76.61,0.41,100.36,5.96,6.44,145.06,8.18,8.33,143,8.5
-32.75,18.75,2023,294,18.67,13.55,16.1,18.96,9.95,73.94,1.36,97.89,5.33,6.5,135.44,7.25,8.32,133.88,11.66
-32.75,19.25,2023,294,16.01,12.24,14.12,16.56,9.56,79.86,3.81,93.47,6.78,5.55,127.74,8.66,6.26,126.8,9.1
-32.75,19.75,2023,294,16.16,11.87,14.02,16.92,9.37,77.52,5.77,93,7.44,4.79,128.1,9.48,4.57,126.96,8.89
-32.75,20.25,2023,294,15.65,11.22,13.43,16.68,9.1,76.72,11.82,91.7,8.17,4.3,127.51,10.19,4.1,126.26,8.91
-32.75,20.75,2023,294,14.06,10.45,12.25,15.35,8.87,80.12,22.42,89.34,8.77,4.09,125.99,10.52,4.54,124.9,8.43
-32.75,21.25,2023,294,14.1,11.14,12.62,15.34,9.19,83.25,33.91,90.25,7.98,4.11,132.56,9.46,4.45,131.38,8.04
-32.75,21.75,2023,294,15.82,12.1,13.96,16.74,9.5,79.68,33.16,93,6.99,4.89,138.21,8.66,5.22,136.95,9.14
-32.25,16.75,2023,294,16.94,15.35,16.15,16.9,10.74,90.21,0.02,101.58,10.88,5.22,152.68,12.61,6.13,152.07,0.69
-32.25,17.25,2023,294,16.88,15.15,16.02,16.56,10.61,89.47,0.02,101.53,8.66,6.89,155.12,10.24,8.41,154.51,1.75
-32.25,17.75,2023,294,17.71,14.75,16.24,17.31,10.37,83.44,0.09,101.27,6.02,7.47,162.99,7.62,10.13,161.44,4.51
-32.25,18.25,2023,294,19.06,14.02,16.54,19.07,10,74.03,0.3,100.24,4.04,6.99,170.4,5.68,10.53,167.63,8.85
-32.25,18.75,2023,294,19.41,12.75,16.08,20.54,9.46,68.41,0.75,97.56,4.29,7.5,160.88,5.68,10.17,158.78,13.85
-32.25,19.25,2023,294,18.45,12.04,15.24,19.61,9.27,69.26,1.9,95.02,5.52,7.36,145.88,7.14,8.94,143.91,12.13
-32.25,19.75,2023,294,18.21,11.4,14.8,19.53,9.03,67.33,2.39,93.48,6.12,6.39,135.66,7.84,7.01,134,11.1
-32.25,20.25,2023,294,16.78,10.45,13.62,18.28,8.74,68.77,5.39,90.79,7.06,5.39,127.94,8.8,5.74,126.71,10.18
-32.25,20.75,2023,294,14.43,9.62,12.03,16.01,8.55,74.59,13.23,87.65,8.34,4.57,124.66,10.06,5.13,123.78,9.35
-32.25,21.25,2023,294,13.58,10.11,11.85,15.11,8.82,80.69,27.37,87.61,9.02,3.5,131.91,10.62,3.8,131,9.09
-32.25,21.75,2023,294,14.44,10.95,12.7,15.72,9.16,80.49,30.09,89.4,8.24,3.83,137.18,9.76,4.39,135.98,9.35
-31.75,16.75,2023,294,16.97,15.43,16.2,17.03,10.81,90.56,0.02,101.53,8.16,5.04,156.34,9.36,5.93,155.9,0.75
-31.75,17.25,2023,294,16.94,14.89,15.92,16.88,10.46,87.74,0.03,101.47,5.73,6.03,159.42,6.78,7.53,158.82,1.99
-31.75,17.75,2023,294,17.71,14.2,15.96,17.8,10.03,80.49,0.1,101.11,3.86,6.25,173.71,4.93,8.32,171.79,4.61
-31.75,18.25,2023,294,19.07,13.34,16.21,19.8,9.57,70.7,0.29,100.04,3.07,5.94,191.79,4.23,8.32,187.95,8.84
-31.75,18.75,2023,294,20.1,12.15,16.13,21.99,9.03,63.62,0.61,97.81,3.5,6.26,189.59,4.66,8.75,185.25,14.82
-31.75,19.25,2023,294,19.29,11.1,15.2,21.21,8.69,62.38,1.05,94.85,4.4,7.58,170.69,5.64,10.11,167.05,14.42
-31.75,19.75,2023,294,18.23,10.13,14.18,20.2,8.42,62.34,1.63,91.97,5.02,7.46,150.56,6.31,9.26,148.16,12.7
-31.75,20.25,2023,294,16.98,9.53,13.26,19,8.33,64.54,2.92,89.57,6.04,6.73,135.41,7.46,7.83,134.12,11.28
-31.75,20.75,2023,294,15.79,9.42,12.6,17.83,8.4,68.49,5.8,88.02,7.5,5.65,129.36,9.09,6.4,128.66,10.87
-31.75,21.25,2023,294,15.12,9.69,12.4,17.08,8.58,72.19,11.44,87.59,8.78,3.96,134.41,10.43,4.57,133.69,11.24
-31.75,21.75,2023,294,14.53,9.9,12.22,16.36,8.75,75.51,16.48,87.25,8.72,4.04,138.53,10.31,5.02,137.54,11.54
-35.25,16.75,2023,295,17.26,13.62,15.44,17.34,9.59,79.16,0,101.81,9.6,7.03,93.08,11,8.49,92.55,0.29
-35.25,17.25,2023,295,17.21,13.5,15.35,17.38,9.51,78.71,0,101.82,10.31,5.99,91.62,11.81,7.3,91.05,0.38
-35.25,17.75,2023,295,17.13,13.35,15.24,17.41,9.41,78.38,0,101.83,10.92,5.04,90.17,12.51,6.18,89.59,0.44
-35.25,18.25,2023,295,17.03,13.19,15.11,17.43,9.3,78.06,0.01,101.86,11.33,4.23,88.22,12.99,5.17,87.66,0.5
-35.25,18.75,2023,295,16.94,12.93,14.94,17.42,9.16,77.16,0.01,101.89,11.48,3.52,84.84,13.16,4.29,84.31,0.68
-35.25,19.25,2023,295,16.86,12.74,14.8,17.34,9.03,76.56,0.01,101.93,11.34,3.38,82.02,13.02,4.02,81.49,0.73
-35.25,19.75,2023,295,16.81,12.52,14.67,17.29,8.89,75.68,0.01,101.96,10.87,3.33,79.94,12.53,3.78,79.47,0.97
-35.25,20.25,2023,295,16.88,12.39,14.64,17.44,8.82,74.74,0.01,102,10.62,3.18,78.87,12.2,3.7,78.43,1.19
-35.25,20.75,2023,295,17.05,12.38,14.71,17.79,8.82,73.91,0.02,102.06,10.65,3.14,78.68,12.09,3.95,78.26,1.3
-35.25,21.25,2023,295,17.2,12.41,14.8,18.21,8.82,73.31,0.02,102.1,10.55,3.81,78.91,11.9,4.79,78.53,1.37
-35.25,21.75,2023,295,17.24,12.29,14.77,18.22,8.75,72.56,0.02,102.13,10.33,4.31,79.08,11.65,5.4,78.78,1.36
-34.75,16.75,2023,295,17.3,14.35,15.83,17.26,10.05,82.74,0,101.73,9.18,9.13,102.09,10.58,10.91,101.66,0.43
-34.75,17.25,2023,295,17.2,14.21,15.71,17.21,9.97,82.47,0,101.73,9.87,8.14,101.81,11.38,9.76,101.39,0.58
-34.75,17.75,2023,295,16.96,13.95,15.46,16.84,9.81,82.36,0.01,101.73,10.26,7.12,101.09,12,8.5,100.63,0.79
-34.75,18.25,2023,295,16.69,13.6,15.14,16.38,9.59,81.96,0.02,101.65,10.28,6.06,98.38,12.26,7.11,97.83,1.26
-34.75,18.75,2023,295,16.68,13.24,14.96,16.44,9.4,80.28,0.03,101.35,10.08,5.06,92.28,12.03,5.8,91.66,2.56
-34.75,19.25,2023,295,16.4,12.77,14.59,16.34,9.13,79.48,0.04,101.12,9.74,5.06,87.61,11.76,5.58,86.73,3.7
-34.75,19.75,2023,295,16.3,12.46,14.38,16.46,8.94,78.49,0.04,101.09,9.3,5.26,85.26,11.31,5.44,84.38,4.43
-34.75,20.25,2023,295,16.48,12.36,14.42,16.91,8.86,77.03,0.05,101.3,9.45,5.07,84.37,11.28,5.26,83.56,3.92
-34.75,20.75,2023,295,16.8,12.42,14.61,17.53,8.88,75.51,0.05,101.62,10.06,4.52,84.39,11.63,4.99,83.68,2.56
-34.75,21.25,2023,295,16.89,12.43,14.65,17.93,8.88,75.06,0.04,101.76,10.23,4.3,85.06,11.7,4.63,84.5,2.02
-34.75,21.75,2023,295,16.91,12.31,14.61,17.94,8.81,74.31,0.05,101.83,10.01,4,85.94,11.46,4.62,85.32,1.84
-34.25,16.75,2023,295,17.21,14.85,16.03,17.06,10.38,85.91,0,101.66,8.06,10.9,113.41,9.38,12.82,113.29,0.68
-34.25,17.25,2023,295,17.02,14.58,15.8,16.75,10.2,85.42,0,101.66,8.21,10.12,114.68,9.73,11.75,114.68,0.92
-34.25,17.75,2023,295,16.86,14.1,15.48,16.15,9.91,83.78,0.01,101.6,7.81,8.7,115.04,9.6,10.12,114.81,1.9
-34.25,18.25,2023,295,16.86,13.52,15.19,15.73,9.59,80.99,0.02,101.21,7.01,7.02,110.48,9.01,8.34,109.68,4.01
-34.25,18.75,2023,295,17.17,13.17,15.17,16.54,9.49,78.34,0.06,100,6.52,5.98,98.16,8.42,7.16,96.66,7.55
-34.25,19.25,2023,295,16.33,12.32,14.33,16.31,9.08,78.77,0.13,98.7,6.24,5.65,89.78,8.1,5.96,87.78,9.39
-34.25,19.75,2023,295,16.1,11.99,14.05,16.4,8.88,78.56,0.16,98.7,6.21,5.77,86.43,8.07,5.74,84.49,10.12
-34.25,20.25,2023,295,16.15,11.79,13.97,16.78,8.73,77.33,0.19,99.1,6.65,5.9,85.47,8.4,5.77,83.73,9.33
-34.25,20.75,2023,295,16.22,11.6,13.91,17.22,8.6,75.9,0.2,99.45,7.32,5.77,85.9,8.87,5.58,84.29,7.65
-34.25,21.25,2023,295,16.09,11.6,13.84,17.31,8.58,76.25,0.13,99.8,7.45,5.25,88.38,8.95,4.89,86.81,6.72
-34.25,21.75,2023,295,16.1,11.52,13.81,17.29,8.5,75.58,0.16,100.02,7.29,4.03,91.08,8.78,3.65,89.34,6.11
-33.75,16.75,2023,295,17.16,14.95,16.05,16.93,10.46,86.68,0,101.6,6.82,10.71,124.63,8.05,12.26,124.55,0.78
-33.75,17.25,2023,295,16.84,14.41,15.63,16.23,10.1,85.51,0,101.6,6.33,9.7,127.91,7.9,11,127.81,1.18
-33.75,17.75,2023,295,16.93,13.78,15.35,15.77,9.7,81.92,0,101.46,5.39,7.97,131.01,7.17,9.51,130.56,3.08
-33.75,18.25,2023,295,17.59,13.25,15.42,16.17,9.45,76.51,0.02,100.85,4.28,6.39,127.99,6.04,8.42,126.82,6.81
-33.75,18.75,2023,295,18.55,13.14,15.85,17.97,9.55,72.56,0.06,99.19,3.69,6.13,112.81,5.3,7.97,110.59,11.76
-33.75,19.25,2023,295,16.68,11.63,14.16,16.87,8.94,74.54,0.19,95.81,3.71,5.65,95.34,4.99,6.38,92.57,12.7
-33.75,19.75,2023,295,15.77,10.87,13.32,16.27,8.61,75.5,0.25,94.73,4.1,5.35,85.53,5.47,5.69,82.92,12.54
-33.75,20.25,2023,295,15.54,10.39,12.96,16.39,8.33,74.7,0.37,94.86,4.61,5.26,81.57,6.07,5.1,79.24,12.23
-33.75,20.75,2023,295,15.66,10,12.83,16.95,8.06,72.8,0.49,95.44,4.88,5.15,81.91,6.31,4.46,79.63,12.13
-33.75,21.25,2023,295,15.73,9.83,12.78,17.24,7.93,71.88,0.36,96.08,4.51,4.59,85.31,5.82,4.36,82.78,11.98
-33.75,21.75,2023,295,15.75,9.7,12.72,17.2,7.81,71.05,0.38,96.46,4.3,3.79,88.41,5.7,3.19,85.73,11.63
-33.25,16.75,2023,295,17.26,14.85,16.05,16.95,10.39,85.58,0,101.55,6.12,9.06,131.18,7.31,9.94,130.92,0.81
-33.25,17.25,2023,295,16.99,14.09,15.54,16.1,9.89,83.08,0,101.54,5.44,8.08,134.78,7.08,9.1,134.36,1.7
-33.25,17.75,2023,295,17.51,13.35,15.43,16.27,9.44,77.44,0,101.36,4.52,6.35,137.69,6.4,8.1,136.74,4.61
-33.25,18.25,2023,295,18.72,12.92,15.82,17.66,9.25,70.56,0.01,100.64,3.65,4.92,135.82,5.46,7.34,134.13,9.12
-33.25,18.75,2023,295,19.45,13.06,16.26,19.21,9.52,68.56,0.04,98.89,3.18,6.01,124.72,4.75,7.92,122.66,12.87
-33.25,19.25,2023,295,16.67,10.88,13.78,16.97,8.72,71.14,0.13,93.73,3.15,6.21,113.49,4.21,7.34,111.78,13.22
-33.25,19.75,2023,295,15.77,9.93,12.85,16.38,8.29,71.48,0.21,92.31,3.54,6.11,101.63,4.75,7.1,99.26,13.39
-33.25,20.25,2023,295,15.57,9.16,12.36,16.66,7.9,69.86,0.47,92,4.25,5.87,88.93,5.71,6.53,86.26,13.66
-33.25,20.75,2023,295,15.56,8.42,11.99,17.28,7.52,67.32,0.77,91.97,4.8,5.34,79.38,6.28,5.38,77.03,13.89
-33.25,21.25,2023,295,15.95,8.48,12.22,17.95,7.45,65.72,0.61,93.16,4.28,4.11,81.16,5.58,3.91,78.91,13.58
-33.25,21.75,2023,295,16.53,8.56,12.55,18.44,7.37,63.82,0.73,94.48,3.96,3.87,84.48,5.48,3.93,82.58,14.08
-32.75,16.75,2023,295,17.5,14.8,16.15,16.98,10.38,84.15,0,101.5,5.85,7.53,132.71,7.24,7.98,132.39,0.9
-32.75,17.25,2023,295,17.49,14.1,15.79,16.39,9.92,80.55,0,101.5,5.38,7,134.96,7.26,7.76,134.53,1.8
-32.75,17.75,2023,295,18.51,13.36,15.93,17.26,9.47,73.09,0,101.27,4.61,5.59,134.79,6.71,7.38,133.73,5.06
-32.75,18.25,2023,295,19.98,12.72,16.35,19.25,9.17,64.82,0,100.34,3.85,4.19,130.86,5.8,6.78,128.93,9.94
-32.75,18.75,2023,295,19.73,12.37,16.05,20.05,9.22,64.97,0.01,97.92,3.45,5.4,124.06,5.09,7.18,122.03,13.2
-32.75,19.25,2023,295,17.2,10.55,13.88,17.76,8.56,67.79,0.05,93.51,3.23,5.97,132.41,4.41,7.5,132.18,13.58
-32.75,19.75,2023,295,17.4,9.52,13.46,18.38,8.04,64.21,0.11,93.06,3.37,6.24,127.32,4.67,7.69,126.75,14.62
-32.75,20.25,2023,295,17.04,8.12,12.58,18.67,7.45,61.16,0.38,91.77,4.07,6.6,112.81,5.53,8.04,111.68,15.46
-32.75,20.75,2023,295,15.59,6.78,11.19,17.94,6.96,61.66,0.75,89.42,4.93,6.61,95.51,6.39,7.75,94.14,15.54
-32.75,21.25,2023,295,15.28,7.52,11.4,17.92,7.2,64.78,0.84,90.35,4.98,4.96,84.69,6.3,5.02,82.56,14.65
-32.75,21.75,2023,295,16.73,8.24,12.49,19.23,7.32,61.58,1.07,93.13,4.91,4.09,88.29,6.43,4.59,86.61,14.75
-32.25,16.75,2023,295,17.74,14.87,16.3,17,10.44,83.28,0,101.46,5.63,6.22,132.98,7.26,6.29,132.59,1.09
-32.25,17.25,2023,295,17.96,14.33,16.15,16.7,10.07,79.31,0,101.45,5.59,5.67,133.95,7.76,6.36,133.56,1.54
-32.25,17.75,2023,295,19.2,13.62,16.41,17.82,9.64,71.26,0,101.22,5.04,5.08,132.68,7.42,7.02,131.84,4.25
-32.25,18.25,2023,295,20.9,12.53,16.72,20.22,9.1,60.98,0,100.23,4.19,4.77,128.9,6.35,7.45,127.24,9.29
-32.25,18.75,2023,295,21.21,10.87,16.04,22.24,8.39,55.62,0,97.59,3.62,5.64,124.75,5.3,7.07,122.31,14.61
-32.25,19.25,2023,295,19.78,9.64,14.71,21.14,7.95,56.62,0.01,95.09,3.4,6.08,133.18,4.81,7.65,131.41,15.24
-32.25,19.75,2023,295,19.27,8.31,13.79,21.06,7.4,54.14,0.03,93.58,3.52,6.46,135.32,4.89,7.92,135.58,15.85
-32.25,20.25,2023,295,17.88,6.67,12.27,20.09,6.82,53.54,0.16,90.91,3.9,7.11,131.54,5.18,8.68,132.59,16.35
-32.25,20.75,2023,295,15.73,5.43,10.57,18.33,6.46,56.74,0.43,87.79,4.39,7.6,120.52,5.52,9.37,120.48,16.49
-32.25,21.25,2023,295,14.85,6.22,10.53,17.97,6.81,62.19,0.76,87.75,4.8,6.74,99.22,5.92,8.09,97.5,15.86
-32.25,21.75,2023,295,15.68,7.09,11.38,18.83,7.05,61.59,0.83,89.55,5.07,4.99,99.99,6.24,6.22,97.95,15.57
-31.75,16.75,2023,295,17.99,15.04,16.52,17.16,10.56,82.91,0,101.42,5.1,5.29,136.3,6.7,5.53,135.95,1.45
-31.75,17.25,2023,295,18.51,14.46,16.49,17.08,10.17,77.61,0,101.38,5.26,4.89,134.36,7.38,6.05,133.98,2.65
-31.75,17.75,2023,295,19.91,13.41,16.66,18.58,9.56,68.08,0,101.03,4.97,5.07,131.02,7.32,7.15,130.25,5.99
-31.75,18.25,2023,295,21.81,11.72,16.76,21.56,8.68,55.96,0,100,4.29,5.89,127.54,6.47,8.22,126.49,11.18
-31.75,18.75,2023,295,22.95,9.52,16.24,24.6,7.63,46.78,0,97.82,3.66,7.3,126.47,5.4,8.87,126.47,16.34
-31.75,19.25,2023,295,21.25,8.2,14.73,23.29,7.21,47.63,0.01,94.93,3.96,7.61,126.87,5.54,9.04,125.72,16.7
-31.75,19.75,2023,295,19.44,6.83,13.14,21.85,6.78,49.06,0.01,92.09,4.03,7.68,132.69,5.41,8.91,132.92,16.91
-31.75,20.25,2023,295,17.92,5.52,11.72,20.55,6.37,50.02,0.05,89.73,4.06,7.79,136.32,5.2,9.3,138.38,17.04
-31.75,20.75,2023,295,16.85,4.75,10.8,19.64,6.13,51.12,0.13,88.19,4.17,8.02,132.32,5.13,10.13,134.65,17.02
-31.75,21.25,2023,295,16.15,5.25,10.7,19.35,6.35,54.62,0.3,87.77,4.42,8.23,117.38,5.46,10.45,116.5,16.73
-31.75,21.75,2023,295,15.65,5.92,10.79,19.02,6.64,58.02,0.31,87.44,4.72,7.58,115.12,5.79,9.68,113.75,16.63
-35.25,16.75,2023,296,17.37,14.82,16.1,17.52,10.39,84.91,0.21,101.28,6.8,7.09,243.89,7.67,8.23,243.6,0.73
-35.25,17.25,2023,296,17.35,14.91,16.13,17.51,10.46,85.44,0.2,101.26,6.88,6.61,242.63,7.76,7.74,242.31,0.61
-35.25,17.75,2023,296,17.32,14.98,16.15,17.5,10.52,86.01,0.22,101.24,6.98,6.11,241.12,7.9,7.21,240.75,0.56
-35.25,18.25,2023,296,17.3,15.06,16.18,17.49,10.57,86.58,0.27,101.22,7.16,5.69,237.6,8.15,6.73,237.17,0.56
-35.25,18.75,2023,296,17.33,15.15,16.24,17.52,10.62,86.91,0.31,101.2,7.56,5.55,234.25,8.62,6.46,233.72,0.55
-35.25,19.25,2023,296,17.34,15.24,16.29,17.48,10.69,87.36,0.37,101.18,8.09,5.94,228.28,9.28,7.1,227.84,0.77
-35.25,19.75,2023,296,17.38,15.19,16.29,17.4,10.68,86.92,0.4,101.14,8.23,6.37,221.12,9.61,7.68,220.71,1.28
-35.25,20.25,2023,296,17.55,15.23,16.39,17.52,10.71,86.26,0.38,101.13,8.54,6.69,208.23,10,8.01,207.81,1.34
-35.25,20.75,2023,296,17.8,15.32,16.56,17.87,10.77,85.31,0.32,101.14,9.15,6.93,189.92,10.55,8.19,190.98,0.91
-35.25,21.25,2023,296,17.99,15.14,16.56,18.28,10.62,83.28,0.18,101.15,9.69,7.31,171.38,11.06,8.66,178.41,0.71
-35.25,21.75,2023,296,17.93,14.78,16.35,18.22,10.38,81.73,0.15,101.15,9.82,7.57,164.82,11.21,9.11,165.78,0.74
-34.75,16.75,2023,296,17.29,15.11,16.2,17.46,10.58,86.91,0.19,101.33,6.56,7.01,246.61,7.38,8.09,246.29,0.64
-34.75,17.25,2023,296,17.27,15.13,16.2,17.42,10.61,87.13,0.19,101.31,6.5,6.5,246.43,7.35,7.56,246.08,0.63
-34.75,17.75,2023,296,17.07,15.06,16.07,17.08,10.57,87.86,0.24,101.28,6.29,5.72,249.61,7.31,6.73,249.31,0.65
-34.75,18.25,2023,296,16.76,14.88,15.82,16.59,10.47,88.62,0.34,101.17,6.11,5,252.59,7.39,5.94,252.34,0.81
-34.75,18.75,2023,296,16.64,14.63,15.64,16.51,10.35,87.84,0.43,100.83,6.47,5.01,250.59,7.83,5.84,250.06,1.34
-34.75,19.25,2023,296,16.62,14.18,15.4,16.53,10.08,85.72,0.38,100.53,6.98,6.09,247.07,8.6,7.14,246.76,3.31
-34.75,19.75,2023,296,16.79,13.97,15.38,16.7,9.95,84.06,0.36,100.41,7.02,7.01,236.7,8.84,8.25,236.36,5.19
-34.75,20.25,2023,296,17.22,14.15,15.69,17.19,10.05,82.88,0.3,100.54,7.27,7.58,222.56,9.04,8.94,222.02,5.41
-34.75,20.75,2023,296,17.75,14.55,16.15,17.86,10.27,82.11,0.19,100.8,7.84,8.01,205.79,9.37,9.45,206.64,4.15
-34.75,21.25,2023,296,17.91,14.68,16.3,18.31,10.35,81.66,0.08,100.89,8.28,8.89,185.59,9.71,10.43,192.81,3.38
-34.75,21.75,2023,296,17.88,14.47,16.17,18.21,10.2,80.58,0.05,100.93,8.23,9.31,174.77,9.6,10.92,175.59,2.97
-34.25,16.75,2023,296,17.18,15.28,16.23,17.32,10.72,88.51,0.13,101.37,6.21,6.48,254.09,6.98,7.42,253.76,0.56
-34.25,17.25,2023,296,17.09,15.21,16.15,17.05,10.68,88.64,0.14,101.35,5.81,6.27,251.98,6.72,7.22,251.62,0.7
-34.25,17.75,2023,296,16.78,14.91,15.85,16.41,10.48,88.71,0.2,101.28,5.18,5.48,253.81,6.45,6.57,253.49,1.24
-34.25,18.25,2023,296,16.38,14.34,15.36,15.75,10.14,87.84,0.32,100.89,4.69,4.72,259.89,6.32,5.89,259.6,2.26
-34.25,18.75,2023,296,16.24,13.59,14.92,15.9,9.8,84.56,0.41,99.67,5,4.96,266.06,6.55,5.79,265.5,3.81
-34.25,19.25,2023,296,16.07,12.48,14.27,15.92,9.23,80.11,0.23,98.25,5.62,6.41,264.29,7.4,7.15,264.15,6.86
-34.25,19.75,2023,296,16.46,12.28,14.37,16.38,9.11,77.84,0.16,98.16,5.66,6.85,261.44,7.68,7.46,261.54,9.72
-34.25,20.25,2023,296,17.14,12.44,14.79,17.18,9.17,75.95,0.11,98.47,5.83,7,249.87,7.89,7.5,249.96,10.93
-34.25,20.75,2023,296,17.76,12.64,15.2,18.03,9.28,74.35,0.05,98.76,6.26,7.26,235.92,8.17,7.83,235.99,10.61
-34.25,21.25,2023,296,17.95,12.87,15.41,18.44,9.4,74.62,0.01,99.04,6.46,7.67,240,8.28,8.7,240.56,10.46
-34.25,21.75,2023,296,17.95,12.96,15.45,18.43,9.45,74.65,0.01,99.22,6.39,7.93,195.52,8.06,9.05,201.31,9.49
-33.75,16.75,2023,296,17.19,15.3,16.25,17.29,10.73,88.56,0.08,101.4,5.73,5.55,254.15,6.44,6.14,253.79,0.36
-33.75,17.25,2023,296,16.92,15.14,16.04,16.67,10.62,89.21,0.08,101.39,5.03,5.31,254.63,6.08,6.04,254.31,0.79
-33.75,17.75,2023,296,16.65,14.69,15.67,16.02,10.34,88.33,0.12,101.26,4.2,4.98,256.27,5.63,6.16,255.92,2.1
-33.75,18.25,2023,296,16.55,13.92,15.24,15.78,9.91,84.93,0.21,100.65,3.64,5,259.81,5.19,6.43,259.37,4.27
-33.75,18.75,2023,296,16.73,13.05,14.89,16.41,9.49,79.66,0.29,98.99,3.78,5.2,264.31,5,5.73,263.84,6.86
-33.75,19.25,2023,296,15.7,11.3,13.5,15.63,8.78,76.21,0.14,95.49,4.72,6.52,267.79,5.99,6.97,267.89,8.89
-33.75,19.75,2023,296,15.52,10.76,13.14,15.58,8.57,74.95,0.07,94.33,4.83,6.25,268.17,6.49,6.34,268.49,11.26
-33.75,20.25,2023,296,16.2,10.57,13.38,16.45,8.46,72.11,0.03,94.37,4.98,6.02,259.58,6.97,5.68,260.11,13.29
-33.75,20.75,2023,296,17.32,10.38,13.85,17.83,8.31,67.77,0.01,94.88,5.28,6.17,247.42,7.36,5.64,248.22,14.79
-33.75,21.25,2023,296,18.04,10.31,14.18,18.7,8.24,65.84,0.01,95.46,5.05,5.77,248.38,7.02,5.78,249.38,16.02
-33.75,21.75,2023,296,18.16,10.45,14.3,18.94,8.34,66.17,0.02,95.78,4.94,5.24,197.55,6.79,5.44,204.45,16.03
-33.25,16.75,2023,296,17.26,15.33,16.29,17.29,10.73,88.35,0.03,101.43,5.19,4.58,247.76,5.91,4.82,247.43,0.28
-33.25,17.25,2023,296,16.86,15.14,16,16.53,10.6,89.54,0.03,101.42,4.45,4.07,248.4,5.59,4.39,248.19,0.71
-33.25,17.75,2023,296,16.8,14.52,15.66,16.29,10.22,86.84,0.06,101.23,3.72,4.24,251.01,5.11,5.14,250.86,2.68
-33.25,18.25,2023,296,17.2,13.57,15.39,16.74,9.68,80.16,0.11,100.51,3.26,5.19,252.33,4.55,6.55,252.2,6.04
-33.25,18.75,2023,296,17.58,12.76,15.17,17.28,9.34,74.78,0.15,98.75,3.3,5.66,244.41,4.25,6.07,244.5,9.43
-33.25,19.25,2023,296,15.45,10.43,12.94,15.33,8.48,73.33,0.07,93.51,4.4,7.14,255.26,5.36,7.74,255.5,10.36
