LAT,LON,YEAR,DOY,T2M,TS,T2M_RANGE,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
-30.75,29.75,2021,333,19.22,20.24,13.5,10.91,75.03,0.15,92.31,3.1,4.94,1.57,3.37,163.51,4.11,6.28,1.78,4.5,165.04
-30.75,30.25,2021,333,20.48,21.53,8.14,12.73,82.4,0.23,96.98,4,6.1,1.73,4.37,155.19,4.96,7.5,2.1,5.4,155.56
-30.75,30.75,2021,333,22.38,23.36,2.76,14.38,85.33,0.37,100.74,4.97,7.59,1.16,6.43,167.24,5.63,8.95,1.35,7.61,165.73
-30.75,31.25,2021,333,23.17,23.88,1,15.5,87.91,0.71,101.27,5.23,7.75,0.93,6.82,183.19,5.68,8.62,0.97,7.65,175.28
-30.75,31.75,2021,333,23.27,23.79,0.92,16.09,90.73,0.89,101.24,3.98,7.05,1.16,5.89,135.61,4.39,7.9,1.37,6.53,133.26
-30.75,32.25,2021,333,23.22,23.19,0.6,16.03,90.8,1.63,101.25,5.03,8.51,2.62,5.89,65.84,6,9.93,3.24,6.7,65.38
-30.75,32.75,2021,333,22.92,22.64,0.42,15.67,90.34,2.14,101.3,6.9,10.14,4.95,5.19,28.61,8.25,11.92,5.95,5.97,28.29
-30.75,33.25,2021,333,22.45,22.31,0.45,15.14,89.89,2.03,101.36,8.41,10.95,7.14,3.8,30.66,9.77,12.69,8.32,4.37,30.07
-30.25,29.75,2021,333,18.71,19.15,15.04,9.92,68.86,0.24,88.35,2.27,3.73,0.92,2.81,185.51,3.34,5.34,0.91,4.43,187.55
-30.25,30.25,2021,333,19.74,20.31,11,12.02,79.81,0.33,93.69,2.94,4.81,0.99,3.83,153.31,4,6.39,1.24,5.15,153.3
-30.25,30.75,2021,333,21.34,22.22,6.59,13.53,84.29,0.36,98.69,4.24,6.47,0.78,5.69,165.7,5.2,8.58,1.32,7.26,164.91
-30.25,31.25,2021,333,23.03,23.56,1.19,15.05,86.06,0.51,101.2,5.59,9.16,0.35,8.8,196.88,6.21,10.51,0.36,10.16,189.28
-30.25,31.75,2021,333,23.57,24.25,1.17,15.88,87.89,0.66,101.23,4.71,7.42,0.67,6.75,187.5,5.16,8.32,0.68,7.64,185.83
-30.25,32.25,2021,333,23.79,24.14,0.67,15.97,87.31,2.26,101.25,4.93,9.29,1.32,7.98,134.79,5.62,10.7,1.52,9.18,134.79
-30.25,32.75,2021,333,23.65,23.68,0.43,15.77,86.98,3.79,101.28,6.42,11.13,3.79,7.34,69.57,7.45,12.96,4.42,8.55,69.42
-30.25,33.25,2021,333,23.14,23.06,0.53,15.38,87.57,4.12,101.34,8.28,11.54,7.01,4.53,23.59,9.56,13.39,8.09,5.3,23.05
-29.75,29.75,2021,333,18.4,18.73,15.52,9.13,62.88,0.45,84.97,2.24,4.26,0.47,3.79,191.41,3.16,5.68,0.6,5.08,189.39
-29.75,30.25,2021,333,20.04,20.38,12.84,11.25,72.7,0.63,90.52,2.31,4.56,0.54,4.02,143.14,3.17,6.02,0.84,5.17,139.86
-29.75,30.75,2021,333,20.99,21.72,9.48,12.7,79.83,0.59,95.76,3.21,5.21,0.8,4.41,152.22,4.11,6.98,1.45,5.53,151.98
-29.75,31.25,2021,333,22.73,23.77,3.45,14.28,83.16,0.6,100.54,5.1,8.15,0.49,7.65,174.59,5.82,9.86,0.56,9.3,174.66
-29.75,31.75,2021,333,23.43,24.05,1.33,15.33,85.66,0.81,101.12,4.94,7.6,0.55,7.06,195.29,5.49,8.75,0.56,8.19,195.01
-29.75,32.25,2021,333,23.95,24.54,0.55,15.7,85.08,2.93,101.27,4.95,10.07,0.69,9.39,189.65,5.47,11.51,0.72,10.79,189.46
-29.75,32.75,2021,333,24.07,24.6,0.44,15.7,84.51,4.85,101.29,6.2,11.89,3.01,8.88,130.32,6.91,13.65,3.32,10.34,133.07
-29.75,33.25,2021,333,23.71,24.03,0.55,15.45,85.1,5.43,101.34,8.11,12.01,6.56,5.45,47,9.13,13.82,7.29,6.54,52.46
-29.25,29.75,2021,333,19.09,19.65,16.28,8.71,58.13,0.51,84.09,2.56,4.87,0.76,4.11,199.19,3.35,5.89,1.09,4.8,199.71
-29.25,30.25,2021,333,21.17,21.88,14.92,10.55,64.46,0.81,88.78,2.25,5.09,0.63,4.46,147.22,2.87,6.15,0.88,5.27,146.8
-29.25,30.75,2021,333,21.8,22.82,12.65,11.88,71.38,0.9,92.99,2.53,5.51,0.74,4.77,137.27,3.17,6.57,0.99,5.58,134.58
-29.25,31.25,2021,333,22.96,24.79,9.19,13,75.12,0.95,97.99,4.14,6.53,1.1,5.43,158.22,4.81,7.5,1.54,5.96,158.16
-29.25,31.75,2021,333,23.49,24.4,3.78,14.39,80.47,1.16,100.46,4.25,6.81,1.17,5.64,170.72,4.92,7.91,1.42,6.48,170.38
-29.25,32.25,2021,333,23.85,24.7,1.22,15.23,83.22,2.82,101.21,4.67,9.76,0.94,8.82,176.49,5.22,11.19,1.06,10.13,176.21
-29.25,32.75,2021,333,24.02,24.84,0.47,15.52,83.81,4.39,101.31,5.95,11.84,2.63,9.21,148.05,6.55,13.52,2.84,10.68,153.76
-29.25,33.25,2021,333,23.9,24.47,0.61,15.36,83.56,5.29,101.34,7.62,12.08,5.69,6.39,87.17,8.46,13.83,6.18,7.65,98.69
-28.75,29.75,2021,333,21.25,22.06,17.63,8.6,53.81,0.29,86.36,2.75,5.53,0.68,4.85,242.13,3.9,6.81,0.9,5.91,240.86
-28.75,30.25,2021,333,22.65,24.03,17.38,9.97,58.37,0.54,88.79,2.23,5.57,0.51,5.07,196.14,3.07,6.87,0.62,6.25,197.48
-28.75,30.75,2021,333,22.96,24.8,16.05,11.12,63.72,0.78,90.89,2.36,6.34,0.61,5.74,146.78,2.98,7.45,0.65,6.79,151.39
-28.75,31.25,2021,333,23.24,25.2,13.99,12.15,68.84,1.22,94.58,3.65,6.71,1.56,5.15,142.91,4.31,7.05,2,5.05,143.06
-28.75,31.75,2021,333,24.17,25.84,9.74,13.32,72.42,1.17,99.02,3.82,6.3,1.6,4.7,156.98,4.69,6.93,2.31,4.62,156.96
-28.75,32.25,2021,333,24.09,25.76,4.36,14.54,78.92,2.07,100.79,4.41,9.23,1.52,7.71,160.95,5.04,10.51,1.89,8.62,161.02
-28.75,32.75,2021,333,23.95,25.25,1.11,15.2,82.51,3.35,101.27,5.67,11.59,2.8,8.79,142.01,6.23,13.29,3,10.3,144.97
-28.75,33.25,2021,333,23.94,24.6,0.65,15.2,82.51,4.48,101.34,7.19,12.12,5.08,7.04,95.64,7.95,13.86,5.46,8.41,101.25
-28.25,29.75,2021,333,21.84,22.98,18.11,8.4,51.94,0.13,86.5,3.59,6.79,1.33,5.46,277.62,5.4,8.23,1.56,6.66,273.39
-28.25,30.25,2021,333,23.2,24.9,18.73,9.43,54.66,0.22,88.18,2.78,5.81,0.74,5.07,245.22,4.21,7.4,0.92,6.47,244.12
-28.25,30.75,2021,333,23.36,25.51,18.21,10.62,60.42,0.49,89.42,2.48,5.5,0.55,4.95,186.16,3.51,7.18,0.66,6.52,192.44
-28.25,31.25,2021,333,23.16,25.1,15.75,12.08,67.84,1.16,92.46,3.59,7.25,1.52,5.73,134.78,4.33,7.97,1.42,6.55,135.19
-28.25,31.75,2021,333,24.1,26.02,14.24,12.92,70.44,1.08,97.13,4,6.64,1.56,5.08,147.76,4.95,6.99,2.47,4.52,148.39
-28.25,32.25,2021,333,24.18,26.35,8.32,14.06,75.91,1.29,99.9,4.31,8.57,1.53,7.05,143.22,5.02,9.79,2.07,7.72,148.18
-28.25,32.75,2021,333,24.06,25.77,3.03,14.87,80.22,1.65,101.1,5.48,10.86,2.83,8.03,118.41,6.07,12.66,3.03,9.64,125.96
-28.25,33.25,2021,333,23.94,24.7,0.7,15.11,81.98,2.12,101.33,7.16,12.22,4.99,7.23,76.72,7.9,13.95,5.34,8.62,82.34
-27.75,29.75,2021,333,20.42,21.58,17.32,8.47,54.94,0.2,84.29,4.21,7.01,2.1,4.9,280.21,6.19,8.33,2.85,5.47,280.05
-27.75,30.25,2021,333,22.08,23.54,18.42,9.19,55.41,0.16,86.12,3.5,5.56,1.48,4.08,260.23,5.3,7.32,2.18,5.14,259.9
-27.75,30.75,2021,333,23.1,24.89,18.79,10.39,59.52,0.38,88.27,2.75,4.62,0.74,3.88,208.46,4.1,6.84,0.97,5.87,207.81
-27.75,31.25,2021,333,23.42,25.41,16.7,12.05,66.25,0.87,91.81,3.52,6.86,1.63,5.23,134.69,4.29,7.87,1.12,6.75,134.69
-27.75,31.75,2021,333,23.98,25.73,15.51,12.98,70.8,0.96,96.2,3.98,6.55,1.51,5.05,149.64,4.89,7.23,2.18,5.05,150.59
-27.75,32.25,2021,333,24.3,26.18,11.27,13.85,74.47,0.85,99.29,3.96,6.89,1.16,5.73,136.24,4.76,8.42,1.65,6.77,141.68
-27.75,32.75,2021,333,24.26,25.84,5.46,14.62,78.42,0.73,100.9,5.25,9.12,2.66,6.46,104.22,5.97,11.08,2.88,8.2,112.02
-27.75,33.25,2021,333,23.95,24.87,0.71,15.09,81.84,0.76,101.32,7.42,12.1,5.32,6.79,64.84,8.18,13.77,5.66,8.11,70.4
-27.25,29.75,2021,333,19.97,21.1,17.01,8.89,57.86,0.31,83.41,4.08,6.85,1.51,5.34,267.12,5.81,8.06,2.3,5.76,266.67
-27.25,30.25,2021,333,21.34,22.53,17.81,9.3,57.08,0.2,84.77,3.48,5.41,1.1,4.31,252.95,5.17,7.11,1.79,5.32,252.52
-27.25,30.75,2021,333,23.18,24.52,18.45,10.35,58.42,0.29,87.76,2.58,4.09,0.74,3.35,209.94,3.97,6.31,1.08,5.23,209.71
-27.25,31.25,2021,333,24.08,25.92,17.13,11.84,62.75,0.54,91.74,3.38,6.27,1.79,4.48,139.81,4.13,7.45,1.5,5.95,139.78
-27.25,31.75,2021,333,24.99,26.8,16.26,12.89,66.92,0.62,96.56,3.74,6.45,1.21,5.24,149.31,4.53,7.59,1.61,5.99,150.43
-27.25,32.25,2021,333,25.19,27.06,13.98,13.54,70.28,0.59,99.35,3.62,6.17,0.99,5.18,133.72,4.49,7.52,1.36,6.16,135.13
-27.25,32.75,2021,333,24.69,26.27,7.83,14.32,75.84,0.55,100.76,5.19,8.29,2.83,5.46,105.31,6.04,9.82,3.11,6.71,105.94
-27.25,33.25,2021,333,23.93,24.98,0.63,15.08,81.91,0.49,101.31,7.83,11.89,5.73,6.16,71.46,8.61,13.47,6.1,7.37,70.96
-26.75,29.75,2021,333,20.73,22.12,17.65,9.42,58.5,0.24,83.57,3.91,6.55,1.16,5.39,257.23,5.6,7.67,1.8,5.87,257
-26.75,30.25,2021,333,21.58,22.75,17.84,9.58,57.42,0.21,84.41,3.24,5.04,0.7,4.34,244.71,4.89,6.53,1.13,5.4,244.58
-26.75,30.75,2021,333,23.25,24.3,18.1,10.39,57.74,0.27,87.15,2.27,3.46,0.69,2.77,211.12,3.7,5.33,1.14,4.19,211.38
-26.75,31.25,2021,333,24.85,26.45,17.26,11.66,59.47,0.41,91.79,3.17,5.77,1.4,4.36,148.12,4.02,7.04,1.69,5.35,149
-26.75,31.75,2021,333,25.97,27.83,16.61,12.56,62.09,0.43,96.66,3.53,6.32,0.88,5.45,147.12,4.29,7.9,1.18,6.73,148.7
-26.75,32.25,2021,333,26.11,28.1,15.49,13.15,65.54,0.42,99.36,3.54,6.4,0.85,5.55,130.54,4.49,7.64,1.08,6.56,132.28
-26.75,32.75,2021,333,25.18,26.8,9.23,14.03,72.97,0.36,100.72,5.34,8.44,2.82,5.63,106.43,6.32,9.63,3.07,6.56,107.24
-26.75,33.25,2021,333,23.89,24.87,0.7,14.96,81.47,0.23,101.29,8.17,11.66,5.76,5.9,77.12,8.99,13.19,6.14,7.04,76.59
-26.25,29.75,2021,333,21.34,22.73,17.4,9.9,58.52,0.29,83.67,3.67,6.1,1.16,4.94,260.79,5.18,7.09,1.76,5.33,260.37
-26.25,30.25,2021,333,21.98,23.25,17.84,9.91,57.18,0.25,84.32,3.17,4.98,0.83,4.15,244.07,4.73,6.17,1.33,4.84,243.84
-26.25,30.75,2021,333,23.56,24.69,18.11,10.58,56.98,0.34,86.95,2.32,3.63,0.81,2.82,210.37,3.65,5.09,1.39,3.7,210.62
-26.25,31.25,2021,333,25.31,26.57,17.18,11.66,57.88,0.47,91.83,2.78,4.8,1.07,3.73,155.97,3.77,6.17,1.51,4.65,157.62
-26.25,31.75,2021,333,26.59,28.32,16.88,12.32,58.8,0.53,96.48,3.47,6.27,0.83,5.44,164.92,4.41,8.07,1.1,6.97,166.72
-26.25,32.25,2021,333,26.6,28.4,15.45,12.94,62.65,0.4,99.3,3.98,6.78,0.78,6,140.29,5.1,8.29,0.92,7.37,145.49
-26.25,32.75,2021,333,25.45,26.85,9.39,13.85,70.94,0.23,100.74,5.81,8.59,2.34,6.24,107.14,6.91,9.93,2.51,7.42,114.36
-26.25,33.25,2021,333,23.95,24.8,1.43,14.76,80.12,0.1,101.26,8.3,11.28,4.89,6.38,76.34,9.19,12.78,5.21,7.56,81.78
-31.25,29.75,2021,334,20.99,21.74,9.61,12.51,78.75,1.86,96.7,5.61,9.04,2.13,6.91,182.27,6.88,10.34,2.86,7.48,183.39
-31.25,30.25,2021,334,22.31,23.09,5.29,14.12,83.49,1.19,99.66,6.87,10.42,1.99,8.43,148.14,8.08,11.98,2.52,9.46,148.39
-31.25,30.75,2021,334,23.09,23.68,2.27,15.3,87.11,0.98,101.18,8.06,11.51,1.81,9.69,117.32,9.18,13.04,2.26,10.77,117.09
-31.25,31.25,2021,334,23.23,23.48,2.32,15.69,88.56,1.09,101.17,8.09,11.17,2.15,9.02,107.38,9.4,12.77,2.88,9.88,107.34
-31.25,31.75,2021,334,23.14,23.03,2.12,15.95,90.69,1.31,101.17,7.38,10.97,1.81,9.15,95.65,8.81,12.6,2.56,10.04,101.44
-31.25,32.25,2021,334,22.83,22.46,1.19,15.8,91.58,1.7,101.2,7.12,10.51,1.71,8.79,82.41,8.69,12.29,2.45,9.85,90.01
-31.25,32.75,2021,334,22.51,22.16,0.58,15.45,91.26,1.97,101.24,7.57,10.27,2.94,7.33,60.32,9.13,12.04,3.85,8.19,64.81
-31.25,33.25,2021,334,22.31,22.19,0.51,15.02,89.82,1.82,101.29,8.37,10.3,4.98,5.31,34.06,9.76,11.88,6.08,5.8,33.56
-30.75,29.75,2021,334,20.16,20.57,14.52,11.02,71.16,2.62,92.21,4.52,6.88,2.39,4.49,212.68,5.98,8.35,3.15,5.2,214.82
-30.75,30.25,2021,334,21.4,21.88,9.37,13.13,80.53,2.46,96.83,5.45,8.26,1.82,6.44,166.14,6.86,9.9,2.32,7.58,167.19
-30.75,30.75,2021,334,22.91,23.5,3.88,15.05,86.39,1.96,100.59,7.1,10.32,1.5,8.82,107.53,8.33,12.09,1.68,10.41,107.42
-30.75,31.25,2021,334,23.56,23.98,2.11,15.9,88.09,1.82,101.15,8.29,11.46,1.38,10.08,97.03,9.42,13.27,1.7,11.57,96.5
-30.75,31.75,2021,334,23.89,24.08,2.05,16.22,88.07,2.16,101.15,7.73,11.35,1.41,9.94,92.96,8.87,13.19,1.73,11.46,92.68
-30.75,32.25,2021,334,23.66,23.55,1.12,16.11,88.79,2.42,101.18,7.56,10.96,1.84,9.11,84.27,8.89,12.75,2.31,10.45,88.68
-30.75,32.75,2021,334,23.18,22.92,0.56,15.71,89.09,2.51,101.23,7.85,10.54,3.02,7.51,59.62,9.32,12.23,3.85,8.39,63.93
-30.75,33.25,2021,334,22.69,22.46,0.65,15.16,88.59,2.15,101.28,8.31,10.2,4.47,5.73,28.82,9.77,11.78,5.65,6.13,28.37
-30.25,29.75,2021,334,19.63,19.81,16.65,10.22,65.94,3.39,88.27,3.37,4.79,1.73,3.06,225.07,5,6.85,2.25,4.6,227
-30.25,30.25,2021,334,20.73,20.97,13.19,12.29,76.93,4.22,93.56,3.71,5.36,1.48,3.88,186.98,5.27,7.43,1.83,5.6,191.22
-30.25,30.75,2021,334,22.25,22.76,8.35,14.38,84.99,3.8,98.53,5.49,8.06,1.57,6.49,131.19,6.88,9.88,1.63,8.25,136.89
-30.25,31.25,2021,334,23.48,23.7,2.43,15.99,88.97,3,101.04,7.76,11.16,1.68,9.47,94.31,9.01,12.82,2.41,10.41,93.31
-30.25,31.75,2021,334,24.2,24.51,1.61,16.33,86.99,3.15,101.11,7.9,11.82,0.91,10.92,80.41,8.99,13.58,1.14,12.44,79.66
-30.25,32.25,2021,334,24.21,24.46,0.88,16.25,86.56,3.71,101.17,8.19,11.55,1.66,9.9,71.48,9.35,13.27,1.84,11.43,70.96
-30.25,32.75,2021,334,23.85,23.99,0.58,15.88,86.41,4.06,101.22,8.54,11.04,2.96,8.08,49.49,9.81,12.71,3.39,9.32,49.02
-30.25,33.25,2021,334,23.31,23.34,0.71,15.32,86.17,3.52,101.27,8.69,10.52,4.05,6.47,22.26,10.04,12.16,4.8,7.35,21.72
-29.75,29.75,2021,334,18.99,19.3,18.23,9.56,62.76,3.86,84.92,3.28,4.98,1.13,3.84,231.22,4.89,7.19,1.6,5.59,232.21
-29.75,30.25,2021,334,20.82,21.16,17.35,11.37,71.31,5.42,90.42,2.96,4.44,0.99,3.45,213.96,4.51,6.71,1.36,5.34,221.01
-29.75,30.75,2021,334,22.25,22.66,14.07,13.26,79.08,5.16,95.59,4.01,6.38,1.03,5.34,179.83,5.46,8.09,1.15,6.95,191.47
-29.75,31.25,2021,334,23.99,24.33,6.85,15.38,83.88,4.26,100.33,6.62,10.11,2.99,7.11,95.66,8.03,11.77,3.86,7.9,93.47
-29.75,31.75,2021,334,24.22,24.43,2.44,16.24,86.42,4.01,100.95,7.77,11.55,1.4,10.15,70.33,9.01,13.42,1.76,11.66,69.24
-29.75,32.25,2021,334,24.32,24.73,0.88,16.3,86.24,4.21,101.15,8.65,12,1.76,10.24,51.59,9.82,13.78,1.96,11.83,50.94
-29.75,32.75,2021,334,24.17,24.72,0.61,15.99,85.39,4.41,101.21,9.12,11.79,2.99,8.8,35.35,10.29,13.46,3.21,10.24,34.76
-29.75,33.25,2021,334,23.76,24.23,0.74,15.5,84.88,3.87,101.27,9.14,11.16,4.23,6.94,23.51,10.32,12.8,4.6,8.2,22.83
-29.25,29.75,2021,334,19.53,19.95,19.2,9.4,60.17,2.93,84.06,3.85,6.28,0.98,5.3,240.01,5.21,8,1.44,6.55,240.02
-29.25,30.25,2021,334,21.8,22.46,19.97,10.75,65.51,4.46,88.71,3.46,5.42,0.97,4.45,237.92,4.84,7.17,1.5,5.67,241.52
-29.25,30.75,2021,334,23.19,23.94,18.75,11.96,70.22,4.64,92.85,3.52,5.67,0.86,4.81,223.32,4.95,7.35,1.19,6.17,229.39
-29.25,31.25,2021,334,25.49,26.61,16.32,13.43,71.62,4.29,97.76,4.8,7.77,2.08,5.69,143.25,6.17,9.58,2.23,7.35,140.97
-29.25,31.75,2021,334,25.24,25.49,8.14,15.31,78.92,4,100.24,6.66,10.31,1.74,8.57,78.15,8.11,12.61,2.2,10.41,76.97
-29.25,32.25,2021,334,24.7,25.08,2.96,16.05,83.69,3.32,101.04,8.52,12.24,2.31,9.92,48.62,9.84,14.29,2.67,11.63,47.92
-29.25,32.75,2021,334,24.24,24.88,0.8,16.05,85.39,2.86,101.19,9.41,12.63,3.57,9.05,34.19,10.59,14.38,3.87,10.51,33.59
-29.25,33.25,2021,334,23.9,24.57,0.77,15.64,84.87,2.45,101.26,9.25,11.68,5.01,6.67,25.81,10.37,13.31,5.44,7.88,25.16
-28.75,29.75,2021,334,21.88,22.24,19.69,9.5,54.61,1.24,86.34,4.27,7.4,0.56,6.84,252.39,5.7,8.95,0.94,8.01,252.23
-28.75,30.25,2021,334,23.33,24.3,20.9,10.38,58.97,2.01,88.75,4.16,6.68,0.86,5.81,246.99,5.53,8.14,1.56,6.59,247.34
-28.75,30.75,2021,334,24.25,25.62,21.09,11.11,62.63,2.51,90.8,4.07,6.06,1.31,4.75,235.57,5.45,7.56,2.11,5.45,236.72
-28.75,31.25,2021,334,26.22,27.82,21.66,11.96,63.78,3.08,94.4,3.53,5.86,0.78,5.08,196.09,4.88,7.64,0.54,7.11,200.22
-28.75,31.75,2021,334,26.92,27.91,16.17,13.96,68.23,2.58,98.79,5.31,9.48,1.29,8.18,81.94,6.8,11.72,1.79,9.93,99.14
-28.75,32.25,2021,334,25.7,26.57,7.52,15.4,77.41,2.03,100.6,7.92,12.24,2.67,9.56,41.52,9.26,14.27,3.17,11.1,49.22
-28.75,32.75,2021,334,24.49,25.3,1.88,15.94,83.64,1.67,101.14,9.3,12.88,4.41,8.46,30.88,10.46,14.62,4.84,9.78,30.16
-28.75,33.25,2021,334,23.98,24.64,0.79,15.7,84.88,1.44,101.25,9.09,11.74,5.87,5.87,27.06,10.17,13.35,6.42,6.94,26.46
-28.25,29.75,2021,334,22.45,22.89,19.9,9.17,50.09,0.34,86.48,4.85,8.26,0.41,7.85,272.84,6.69,9.96,0.65,9.31,272.9
-28.25,30.25,2021,334,23.91,24.92,21.16,9.8,52.62,0.54,88.15,4.62,7.39,0.95,6.44,255.15,6.31,8.86,1.71,7.16,255.4
-28.25,30.75,2021,334,24.6,26.09,21.55,10.67,57.9,0.94,89.35,4.27,6.38,1.74,4.64,230.72,5.82,7.74,3.03,4.7,232.73
-28.25,31.25,2021,334,25.92,27.44,21.23,11.96,62.5,1.89,92.32,3.11,5.23,1.34,3.89,206.75,4.48,6.83,1.78,5.05,216.53
-28.25,31.75,2021,334,26.85,28.28,18.87,13.48,65.95,1.57,96.95,4.83,9.16,1.27,7.89,91.5,6.3,11.23,1.82,9.41,115.41
-28.25,32.25,2021,334,26.07,27.45,11.03,14.92,73.58,1.53,99.73,7.11,11.51,2.71,8.8,40.75,8.44,13.36,3.28,10.08,50.92
-28.25,32.75,2021,334,24.9,25.99,4.02,15.72,80.83,1.58,100.98,8.54,12.1,4.67,7.44,26.52,9.68,13.69,5.23,8.45,25.51
-28.25,33.25,2021,334,24.07,24.74,0.83,15.78,84.86,1.46,101.25,8.73,11.43,6.17,5.26,27.69,9.73,12.93,6.75,6.18,27.14
-27.75,29.75,2021,334,20.97,21.32,19.34,8.92,51.04,0.15,84.27,4.94,8.3,0.48,7.82,283.54,6.82,9.95,0.73,9.21,283.46
-27.75,30.25,2021,334,22.7,23.51,20.56,9.43,52.06,0.25,86.08,4.6,7.3,0.88,6.43,266.61,6.42,8.8,1.52,7.28,266.44
-27.75,30.75,2021,334,24.19,25.5,21.38,10.56,57.28,0.53,88.21,3.84,6,1.45,4.55,237.07,5.41,7.36,2.53,4.83,238.7
-27.75,31.25,2021,334,25.92,27.51,20.95,12.15,61.88,1.04,91.7,2.86,4.95,1.52,3.42,196.47,4.08,6.43,2.2,4.23,205.75
-27.75,31.75,2021,334,26.25,27.68,18.13,13.56,67.05,1.11,96.08,4.49,8.4,1.43,6.98,106.04,5.95,10.4,2.19,8.22,117.78
-27.75,32.25,2021,334,26.05,27.38,12.84,14.7,72.28,1.3,99.17,5.95,9.86,2.46,7.39,49.18,7.39,11.68,3.29,8.4,62.01
-27.75,32.75,2021,334,25.21,26.31,6.24,15.52,78.94,1.47,100.8,7.34,10.57,4.32,6.25,27.14,8.54,12.08,5.03,7.05,34.83
-27.75,33.25,2021,334,24.17,24.93,0.92,15.87,84.84,1.38,101.25,8.31,10.9,6.08,4.81,28.98,9.21,12.23,6.61,5.62,28.46
-27.25,29.75,2021,334,20.65,21.03,19.19,9.12,53.55,0.19,83.38,4.55,7.9,0.61,7.29,255.18,6.14,9.36,0.85,8.51,255.2
-27.25,30.25,2021,334,21.98,22.69,19.93,9.59,54.78,0.24,84.73,3.97,6.73,0.72,6.01,257.12,5.54,8.31,1.06,7.26,256.86
-27.25,30.75,2021,334,24.16,25.26,20.54,10.8,58.22,0.37,87.71,2.91,5.17,1.07,4.1,233.84,4.27,6.85,1.53,5.33,234.71
-27.25,31.25,2021,334,26.03,27.73,20.65,12.24,61.34,0.58,91.65,2.75,5.66,1.27,4.39,154.44,3.78,7.28,1.38,5.91,161.56
-27.25,31.75,2021,334,26.72,28.37,18.08,13.56,65.39,0.66,96.47,4.19,8.01,1.53,6.47,77.76,5.45,9.71,2.22,7.49,100.89
-27.25,32.25,2021,334,26.61,28.12,14.59,14.42,69.56,0.86,99.26,4.98,8.51,2,6.51,40.05,6.38,10.16,3.11,7.05,58.55
-27.25,32.75,2021,334,25.54,26.71,8,15.23,76.97,1.05,100.69,6.33,9.19,3.62,5.57,29.29,7.52,10.61,4.58,6.04,36.72
-27.25,33.25,2021,334,24.19,24.96,0.94,15.86,84.75,1,101.26,7.88,10.22,5.72,4.5,32.07,8.69,11.37,6.17,5.21,31.56
-26.75,29.75,2021,334,21.61,22.55,18.57,9.45,54.13,0.2,83.54,4.27,7.27,0.99,6.28,227.21,5.78,8.6,1.48,7.11,227.14
-26.75,30.25,2021,334,22.41,23.22,18.88,9.88,55.53,0.29,84.37,3.35,6,0.66,5.34,233.31,4.78,7.73,0.94,6.79,237.92
-26.75,30.75,2021,334,24.22,25.02,18.99,11,58.19,0.38,87.11,2.12,4.39,0.59,3.8,217.47,3.39,6.55,0.76,5.79,229.52
-26.75,31.25,2021,334,26.19,27.76,20.1,12.39,60.94,0.47,91.72,2.67,6.05,1.06,4.99,151.09,3.68,7.96,1.14,6.82,165.25
-26.75,31.75,2021,334,27.07,28.86,17.76,13.54,63.94,0.49,96.61,4.12,7.75,1.39,6.36,56.17,5.16,9.39,1.76,7.63,74.78
-26.75,32.25,2021,334,26.97,28.72,15.03,14.26,67.76,0.56,99.31,4.51,7.71,1.48,6.23,33.28,5.71,9.24,2.46,6.77,39.59
-26.75,32.75,2021,334,25.74,27.02,8.52,15.07,75.65,0.63,100.68,5.66,8.17,2.91,5.26,35.31,6.74,9.46,3.88,5.59,33.56
-26.75,33.25,2021,334,24.19,24.85,0.88,15.79,84.34,0.61,101.25,7.39,9.4,5.14,4.25,37.49,8.15,10.42,5.56,4.86,37.07
-26.25,29.75,2021,334,22.51,23.86,17.15,9.67,52.68,0.15,83.62,3.9,6.7,1.18,5.53,233.69,5.26,7.85,1.79,6.06,233.21
-26.25,30.25,2021,334,22.94,24.09,17.78,10.1,54.6,0.25,84.28,3.1,5.79,0.73,5.06,222.08,4.37,7.27,0.98,6.28,229.21
-26.25,30.75,2021,334,24.22,25.25,18.35,11.21,58.44,0.34,86.92,2.04,4.33,0.43,3.9,199.25,3.2,6.19,0.46,5.73,217.34
-26.25,31.25,2021,334,25.96,27.32,19.04,12.57,61.59,0.42,91.8,2.43,5.04,0.54,4.5,180.75,3.47,7.02,0.71,6.31,197.31
-26.25,31.75,2021,334,27.14,28.88,17.06,13.65,63.64,0.42,96.45,3.81,6.93,0.94,5.99,66.85,4.83,8.5,1.4,7.09,67.79
-26.25,32.25,2021,334,27.09,28.77,14.29,14.41,67.62,0.45,99.28,4.25,7.17,1.41,5.76,42.22,5.37,8.64,2.33,6.31,39.42
-26.25,32.75,2021,334,25.89,27.08,8.09,15.16,75.15,0.39,100.72,5.39,7.83,2.95,4.87,45.28,6.41,9.11,3.85,5.26,43.46
-26.25,33.25,2021,334,24.36,24.95,0.99,15.73,83.15,0.34,101.23,7.11,9.22,4.98,4.24,45.56,7.87,10.27,5.46,4.81,45.06
-31.25,29.75,2021,335,19.89,21.46,7.78,12.33,82.74,0.71,96.83,4.67,7.31,1.75,5.57,96.44,5.5,7.99,2.18,5.81,93.84
